x	kde	cdf
-4	0.00003959292212506827	0.0000011582709784815882
-3.99	0.00004600386773512791	0.0000015863769980950629
-3.98	0.000052268328970187816	0.000002077860051934151
-3.97	0.00005950814853918715	0.0000026321162141424467
-3.96	0.00007270814626059838	0.000003293441828766394
-3.95	0.00008561517523200901	0.000004085302576854413
-3.94	0.00009822923545342021	0.000005004768770906582
-3.93	0.00011055032692483085	0.00000604891072342281
-3.92	0.00012257844964624207	0.0000072147987469032025
-3.91	0.00013569457484952004	0.000008500808341757947
-3.9	0.00015436006493544616	0.000009951447751620306
-3.89	0.00017258610189637143	0.000011586544796716861
-3.88	0.00019037268573229756	0.000013401704945797743
-3.87	0.00020771981644322285	0.000015392533667612804
-3.86	0.00022462749402914895	0.000017554636430912218
-3.85	0.00024109571849007422	0.000019883618704445782
-3.84	0.0002585280801665737	0.00002237643430656802
-3.83	0.0002813402491300772	0.000025076264234301216
-3.82	0.00030356648059358187	0.000028001286164169575
-3.81	0.00032520677455708544	0.00003114564072117285
-3.8	0.00034626113102059	0.0000345034685303113
-3.79	0.00036672954998409363	0.00003806891021658465
-3.78	0.00038661203144759815	0.00004183610640499319
-3.77	0.00040590857541110187	0.000045799197720536605
-3.76	0.00042461918187460624	0.00004995232478821525
-3.75	0.00044274385083810993	0.000054289628233028724
-3.74	0.00046626727706298256	0.00005882997085266882
-3.73	0.0004903503593452378	0.00006361366938627253
-3.72	0.0005137010197524918	0.00006863453663332359
-3.71	0.000536319258284747	0.0000738852483750724
-3.7	0.0005582050749420009	0.0000793584803927685
-3.69	0.0005793584697242561	0.00008504690846766242
-3.68	0.0005997794426315102	0.00009094320838100364
-3.67	0.0006194679936637653	0.00009704005591404266
-3.66	0.0006384241228210195	0.00010333012684802895
-3.65	0.0006566478301032745	0.00010980609696421305
-3.64	0.0006741391155105287	0.00011646064204384443
-3.63	0.0006912528530837504	0.00012328652389580067
-3.62	0.0007145231703804677	0.0001303161364349966
-3.61	0.0007369145814271859	0.00013757405761591002
-3.6	0.0007584270862239031	0.0001450514983760403
-3.59	0.0007790606847706215	0.00015273966965288812
-3.58	0.0007988153770673388	0.00016062978238395273
-3.57	0.0008233435642944177	0.000168735086871639
-3.56	0.0008484774864604013	0.00017709504661760046
-3.55	0.0008725860180013859	0.00018570121863209705
-3.54	0.0008956691589173695	0.00019454334900887815
-3.53	0.0009177269092083541	0.0002036111838416945
-3.52	0.0009438216701209384	0.00021291212833004472
-3.51	0.0009709776580423046	0.00022248710153336123
-3.5	0.0009969967053402853	0.00023232777607407753
-3.49	0.0010290592211032895	0.00024245915433910773
-3.48	0.001059803377491295	0.00025290456596489336
-3.47	0.0011020509210147903	0.00026370792485762507
-3.46	0.0011444015792719555	0.0002749415301324966
-3.45	0.0011851409094041192	0.0002865905853493142
-3.44	0.0012242689114112845	0.000298638977226829
-3.43	0.001261785585293448	0.0003110705924837899
-3.42	0.0012976909310506131	0.00032386931783894804
-3.41	0.0013327578364225648	0.00033701944838084464
-3.4	0.0013776415301659994	0.000350565069034892
-3.39	0.001426981575272829	0.00036457522588843904
-3.38	0.001484809796988419	0.00037913601380443304
-3.37	0.001540440753079006	0.0003942640976094574
-3.36	0.0015942754268960411	0.00040993761449185435
-3.35	0.0016527548042367106	0.00042617471877251777
-3.34	0.0017088904315773821	0.00044298489807658857
-3.33	0.001762682308918052	0.00046034471490406537
-3.32	0.0018141304362587233	0.00047823073175494966
-3.31	0.0018632348135993932	0.0004966195111292399
-3.3	0.0019099954409400645	0.0005154876155269376
-3.29	0.0019544123182807342	0.0005348116074480411
-3.28	0.001996485445621406	0.0005545680493925524
-3.27	0.002036214822962075	0.0005747335038604694
-3.26	0.0020830880928257444	0.0005953069290592385
-3.25	0.002139692248117134	0.0006164231500998898
-3.24	0.002193513200283525	0.0006380914966778302
-3.23	0.0022445509493249174	0.0006602841367618104
-3.22	0.002292805495241308	0.0006829732383205787
-3.21	0.0023420806323087855	0.0007061361111011408
-3.2	0.00240244275746656	0.0007298522961689728
-3.19	0.0024636661160072327	0.0007541855260832172
-3.18	0.0025278717231710527	0.0007791414622222079
-3.17	0.002596509149742306	0.0008047557370640798
-3.16	0.0026722155208214397	0.0008310937857268884
-3.15	0.0027531389647962234	0.0008582112412566553
-3.14	0.0028415606752313204	0.0008861825454326884
-3.13	0.002937656929476133	0.0009150768186899742
-3.12	0.003036395850490661	0.0009449446509459909
-3.11	0.003138537698923885	0.0009758192372871443
-3.1	0.003236902589419023	0.0010077003449788582
-3.09	0.0033373737103546642	0.0010405567942665822
-3.08	0.0034523988174721514	0.0010745006206588
-3.07	0.0035829008420761883	0.0011096686626810995
-3.06	0.003721595209893196	0.0011461875494973826
-3.05	0.003864364591531339	0.001184115112988042
-3.04	0.004014664334641767	0.0012235036232085188
-3.03	0.004161924663735567	0.0012643916951535314
-3.02	0.004303478267806594	0.001306721744342101
-3.01	0.004446707505553657	0.0013504734923185002
-3	0.004594057842387451	0.0013956738429305342
-2.99	0.004741828894220744	0.0014423497361383025
-2.98	0.0048888799459621025	0.001490500503112369
-2.97	0.005034895597421941	0.0015401203543650554
-2.96	0.005197694193055169	0.0015912724989403468
-2.95	0.005358926359934601	0.0016440567643384281
-2.94	0.0055241788665262226	0.0016984702854395991
-2.93	0.005697805043327368	0.0017545799790949816
-2.92	0.005871775591509015	0.0018124344740660394
-2.91	0.00604126257943805	0.0018719932849332298
-2.9	0.006222305273228064	0.00193329412477126
-2.89	0.006417343796645075	0.0019964832366920256
-2.88	0.006622556545183808	0.002061666237236646
-2.87	0.006830987412549868	0.00212893259813818
-2.86	0.007036006787755651	0.002198268962028548
-2.85	0.007237398191841339	0.0022696437994265324
-2.84	0.007449220168666169	0.0023430513080467466
-2.83	0.007672988667932968	0.0024186628895505025
-2.82	0.00788902349906502	0.0024964812511667446
-2.81	0.008104388818940853	0.002576441075450635
-2.8	0.008314816657214065	0.0026585456477532868
-2.79	0.008523450561044046	0.0027427306183512583
-2.78	0.008746934277593342	0.0028290684420672046
-2.77	0.008978902787092322	0.002917693238420685
-2.76	0.009214749721486152	0.0030086565724836735
-2.75	0.009457656118056365	0.003102005875275758
-2.74	0.009721771731774959	0.0031978878729386445
-2.73	0.009994544177648947	0.0032964669676622477
-2.72	0.010266003444723169	0.003397761697336399
-2.71	0.010543183192242053	0.003501810475309743
-2.7	0.010816609092689134	0.0036086067732914585
-2.69	0.011092206707890358	0.003718145192059278
-2.68	0.011372122785190368	0.003830463385318242
-2.67	0.011647301309822342	0.0039455725907542455
-2.66	0.011916234305968349	0.004063379632991205
-2.65	0.012188688988066878	0.004183900840331021
-2.64	0.012462055216719323	0.004307152043917832
-2.63	0.012748518394094289	0.00443317941918362
-2.62	0.013054222910763734	0.004562182145877972
-2.61	0.013366114198959674	0.004694272330227411
-2.6	0.013678751397683951	0.0048294927869658635
-2.59	0.01400607299119042	0.004967914607422405
-2.58	0.014329651923249058	0.005109597901783652
-2.57	0.014662656943221256	0.005254557711732607
-2.56	0.014990741497956374	0.005402827715190249
-2.55	0.01530952245290586	0.00555433613211042
-2.54	0.01562922432932348	0.005709017909910637
-2.53	0.015962174067016104	0.00586695295728491
-2.52	0.016316308503761943	0.006028330794540406
-2.51	0.016673940606225908	0.006193286800802044
-2.5	0.017033882292314735	0.006361814998757523
-2.49	0.01741036691035118	0.006534043314245
-2.48	0.017796254907885497	0.006710069587100992
-2.47	0.01820123396834643	0.006890042256750928
-2.46	0.018627828992381402	0.007074175926578176
-2.45	0.019070468753913234	0.007262648695384467
-2.44	0.01953714295258533	0.007455652217251791
-2.43	0.020016485930375985	0.0076534141015311375
-2.42	0.020533488707691425	0.00785610672439595
-2.41	0.021082476658798734	0.008064172542491829
-2.4	0.021668527975779575	0.008277891503510555
-2.39	0.022278639582637993	0.008497588906503402
-2.38	0.022908298411114317	0.008723523454291497
-2.37	0.023552317162753442	0.008955798439535078
-2.36	0.0242167087776657	0.009194648652057743
-2.35	0.024935877656189556	0.00944034278049119
-2.34	0.02571024409896451	0.009693557805706077
-2.33	0.026492512898945744	0.009954561398451495
-2.32	0.02726923178661835	0.010223378482397691
-2.31	0.028030211554407228	0.010499890532694985
-2.3	0.028791096720474457	0.010784000499668156
-2.29	0.029535650367894233	0.011075652895684214
-2.28	0.030264236584584187	0.01137465768609733
-2.27	0.030992191722194126	0.011680922962509603
-2.26	0.031757117778018866	0.011994643197876194
-2.25	0.032563865463301284	0.012316215114955977
-2.24	0.033408519534628645	0.012646042868331668
-2.23	0.03427109211991754	0.012984426499333682
-2.22	0.035138327009947914	0.013331486636641209
-2.21	0.036018610953408095	0.01368724008769606
-2.2	0.03693409800873376	0.014051974669379845
-2.19	0.037859877471859586	0.014425943681150678
-2.18	0.038776479938984844	0.014809128186432234
-2.17	0.03969939849804399	0.015201474959604966
-2.16	0.04066117134940059	0.01560328130446418
-2.15	0.041620512829814604	0.016014657549912693
-2.14	0.042632787013083144	0.016435917387664385
-2.13	0.04368684052001945	0.016867484093155555
-2.12	0.04473893709914295	0.017309616019515542
-2.11	0.04580512836579648	0.017762337872307833
-2.1	0.04688071772087188	0.018225752389840984
-2.09	0.04799424729608591	0.018700069833701708
-2.08	0.04915374330311148	0.019185778781247338
-2.07	0.05035352340414992	0.01968324953141738
-2.06	0.051590472833523984	0.020192961889843337
-2.05	0.05284218443089725	0.02071512901252489
-2.04	0.054104724010161184	0.02124985335037613
-2.03	0.055359151885346264	0.021797187801918482
-2.02	0.056578871517955445	0.022356906689744303
-2.01	0.0577913512245974	0.022928767841070986
-2	0.05900319775299555	0.023512729876516685
-1.99	0.06024358461914213	0.024108887807774426
-1.98	0.061558707364978274	0.024717838466631586
-1.97	0.06288238647811555	0.025340071974688766
-1.96	0.06420942136985175	0.025975523687142895
-1.95	0.06550683664309673	0.026624131481962784
-1.94	0.06684070385652015	0.027285859637609777
-1.93	0.06821772365148748	0.027961123691061133
-1.92	0.06963288390384849	0.02865036670361425
-1.91	0.07107597833753217	0.029353885817777117
-1.9	0.07255863131339624	0.03007201090977458
-1.89	0.0740811055431074	0.03080518670850763
-1.88	0.0756650883871157	0.031553878204911734
-1.87	0.07725955630136838	0.032318459166132345
-1.86	0.07888224386681711	0.03309919157223097
-1.85	0.08050959433364477	0.03389614052853692
-1.84	0.08216122182916819	0.03470945223536179
-1.83	0.08382745547063321	0.03553941427816226
-1.82	0.08547281020246322	0.03638595306136048
-1.81	0.0870784839690822	0.03724872732625214
-1.8	0.0886826370862088	0.038127517379350835
-1.79	0.09026241516240982	0.03902226287662975
-1.78	0.09184706126339633	0.03993278528329187
-1.77	0.09341823462284601	0.04085912909724287
-1.76	0.094976968136879	0.04180110561854323
-1.75	0.09654890409605271	0.04275873670407783
-1.74	0.0981233368160675	0.043732109643730505
-1.73	0.09969811905470882	0.04472120311437114
-1.72	0.10127048493021207	0.04572603582580983
-1.71	0.1028456009499061	0.0467466238044458
-1.7	0.10441846388822015	0.04778289943666493
-1.69	0.10600571973323328	0.04883502066865516
-1.68	0.10758464811144233	0.049902983856463815
-1.67	0.10917121739116828	0.050986730079915374
-1.66	0.11076987839191368	0.05208642659247394
-1.65	0.112401998465803	0.05320225429791062
-1.64	0.11401085176446116	0.05433435240649981
-1.63	0.11563839746843235	0.055482511206186975
-1.62	0.11731302463722212	0.05664723919894487
-1.61	0.11901779107482213	0.05782887587541782
-1.6	0.12071483077661128	0.05902753913174423
-1.59	0.12243053758587256	0.0602432332259
-1.58	0.12417090117912769	0.06147623124140256
-1.57	0.1259345092928111	0.06272677852955692
-1.56	0.12768060572167236	0.0639948737880574
-1.55	0.1294248000684825	0.0652803458700184
-1.54	0.13120890296141763	0.06658347316151395
-1.53	0.13299957091078332	0.0679045114705659
-1.52	0.1348193283128774	0.0692435556884518
-1.51	0.13666358493339095	0.07060096557924765
-1.5	0.13849487406070765	0.07197673554520667
-1.49	0.14033330145977818	0.07337090042239959
-1.48	0.14214285000515944	0.07478331114037423
-1.47	0.14397481365102646	0.07621388090371113
-1.46	0.14583231678132993	0.07766288125893567
-1.45	0.14771198946665226	0.0791306090218451
-1.44	0.14959492035573593	0.08061715840657466
-1.43	0.1514502110783854	0.08212239652232127
-1.42	0.15332211325953504	0.08364618768581825
-1.41	0.15523387078866818	0.08518894677778298
-1.4	0.15717055199748864	0.0867509220130211
-1.39	0.15911373922353916	0.08833230058363888
-1.38	0.16107707202069152	0.08993328392515718
-1.37	0.1630787807489349	0.09155395311132078
-1.36	0.16509206307742394	0.09319488190934869
-1.35	0.1671187509933155	0.09485587119101485
-1.34	0.16922109513053776	0.09653749995768741
-1.33	0.1713617269757787	0.09824040297910042
-1.32	0.17353192812470625	0.09996482098089424
-1.31	0.1757231797093946	0.10171112057173513
-1.3	0.17791528881927823	0.10347931810998412
-1.29	0.180088295573454	0.10526928711317175
-1.28	0.18230389567683053	0.10708123967075753
-1.27	0.18450607523773127	0.10891529433270204
-1.26	0.18671496624764175	0.11077137148643058
-1.25	0.18895773650044262	0.112649723337713
-1.24	0.19125727791889813	0.11455073679565443
-1.23	0.19354355598831896	0.11647476768248331
-1.22	0.19582460621041198	0.11842163465687029
-1.21	0.1980734252917916	0.12039115506504244
-1.2	0.20030471284864704	0.12238306393398618
-1.19	0.20252872154985985	0.12439721050647469
-1.18	0.20473412478382438	0.12643357758943977
-1.17	0.206921188303136	0.1284917954000776
-1.16	0.20914317714249114	0.13057216301411562
-1.15	0.2113176505195225	0.1326744756826162
-1.14	0.2135302806865096	0.1347986955093979
-1.13	0.21575016966136557	0.1369451548853418
-1.12	0.21795108977593006	0.13911363195886617
-1.11	0.22008876006852846	0.14130393483287765
-1.1	0.22214091544387615	0.14351512348483425
-1.09	0.22419041382402802	0.14574676889263063
-1.08	0.22624938365783243	0.14799896847874544
-1.07	0.2283085469714793	0.15027169786180045
-1.06	0.23038393750428054	0.1525651964338421
-1.05	0.2324251854505881	0.1548792489383368
-1.04	0.23452761676622264	0.15721395977752387
-1.03	0.23665411664285713	0.15956988211225523
-1.02	0.23875445727447053	0.16194690821239427
-1.01	0.24088188795855472	0.16434512729665698
-1	0.2429732432456303	0.16676439059735199
-0.99	0.24508160963397274	0.16920461106469697
-0.98	0.2472375265991792	0.17166617555308933
-0.97	0.2494212815186485	0.1741495217288717
-0.96	0.2515642408030043	0.17665451386769934
-0.95	0.25362689293788937	0.17918050559542328
-0.94	0.2557140429567449	0.18172724004579965
-0.93	0.2578641208454854	0.18429502468385678
-0.92	0.26008008204884964	0.18688473910007375
-0.91	0.2623503037528851	0.18949681281762332
-0.9	0.26469913366661274	0.19213203339274723
-0.89	0.2670290852557623	0.19479072070431194
-0.88	0.2693657167584005	0.1974727011039492
-0.87	0.27164655010787725	0.20017778105535736
-0.86	0.27394675971154936	0.2029057536423604
-0.85	0.2762384431858929	0.20565668938430037
-0.84	0.2784796852801987	0.20843030321199346
-0.83	0.280681848857831	0.21122614577404178
-0.82	0.2828922237959654	0.21404399363748838
-0.81	0.2851002025331511	0.2168839696864221
-0.8	0.2873174506235967	0.21974602775675015
-0.79	0.2895072907635145	0.22263018655288436
-0.78	0.2917262789261651	0.2255363125410198
-0.77	0.29389172954343157	0.2284644435416689
-0.76	0.29603659893279516	0.23141410977299798
-0.75	0.29818419926815476	0.23438522786219007
-0.74	0.30030645826693986	0.2373777287473392
-0.73	0.3023932365516256	0.24039125722785196
-0.72	0.3044345646077074	0.2434254103652195
-0.71	0.3064557637710529	0.2464798924691423
-0.7	0.30847801429632676	0.24955450708768548
-0.69	0.3104745624432046	0.25264927545210913
-0.68	0.3124396716203801	0.2557638626491407
-0.67	0.31440795210742967	0.25889803109508025
-0.66	0.3163587665416238	0.26205192480939354
-0.65	0.31829903870994974	0.26522518880274776
-0.64	0.32024698950250713	0.2684179572046635
-0.63	0.32220844862584264	0.2716301387805941
-0.62	0.32420827292088233	0.27486221707097597
-0.61	0.3262366698727788	0.27811444509516814
-0.6	0.32822777114652596	0.2813868257832833
-0.59	0.330211005746136	0.2846790153036906
-0.58	0.3321851162101129	0.2879910583633355
-0.57	0.33406845721066025	0.29132240864410186
-0.56	0.3358645706321433	0.29467213724251934
-0.55	0.33763313538628137	0.2980395659802702
-0.54	0.33944579911727885	0.3014249002965275
-0.53	0.34127429726343855	0.30482853439153085
-0.52	0.34304416906018476	0.30825015849982346
-0.51	0.3448461356504118	0.3116896106906454
-0.5	0.34654659970177903	0.3151466081862295
-0.49	0.3482083177656163	0.3186204493801349
-0.48	0.34977148074207576	0.32211043217152835
-0.47	0.35131223364538616	0.3256158860408788
-0.46	0.35285230158064107	0.3291366918596443
-0.45	0.3543697810230817	0.3326728343779033
-0.44	0.3557936840356876	0.3362237563514896
-0.43	0.3571251413290343	0.33978844663892277
-0.42	0.3583786209245564	0.3433659687685442
-0.41	0.35961280435889215	0.3469559164825915
-0.4	0.36078403415904525	0.3505579484783479
-0.39	0.36190952181394326	0.35417145274853346
-0.38	0.36296155247663614	0.357795896771473
-0.37	0.3639908348023526	0.36143059730396676
-0.36	0.3650338941377297	0.365075784876002
-0.35	0.36599861508312637	0.368730990113656
-0.34	0.36690302057585655	0.37239550597262444
-0.33	0.36782992640304185	0.37606913779982715
-0.32	0.3687970932164121	0.3797522477576925
-0.31	0.36979689510131414	0.38344525860163214
-0.3	0.37076358546999905	0.38714808751691265
-0.29	0.37169300295570123	0.39086034859850677
-0.28	0.3726553701890247	0.39458205709878214
-0.27	0.37362024829948187	0.3983134759451453
-0.26	0.37456005165539846	0.4020543545383869
-0.25	0.3754869351744333	0.405804629368116
-0.24	0.3764208444087773	0.40956415904809523
-0.23	0.37730112552693773	0.4133327895649889
-0.22	0.3781988793945793	0.4171103398971062
-0.21	0.37899454399798055	0.42089638974395027
-0.2	0.37970885175561714	0.4246899895382229
-0.19	0.3804091508232256	0.4284905329753852
-0.18	0.3811185118144032	0.4322982378199327
-0.17	0.38181066640712663	0.43611284278738427
-0.16	0.38247998463493665	0.439934323039013
-0.15	0.3830867517699499	0.4437622106038333
-0.14	0.3836478321090898	0.4475958781402688
-0.13	0.3841454856999817	0.4514349520992418
-0.12	0.3846253111592323	0.45527881880948834
-0.11	0.3849648252174701	0.459126913807422
-0.1	0.385179184860121	0.46297769737599037
-0.09	0.38532004041493684	0.46683024607146567
-0.08	0.38541411670174425	0.470684046828431
-0.07	0.3853748175918331	0.4745380997410339
-0.06	0.3851953806050977	0.47839103902764385
-0.05	0.3849542393705637	0.48224180882242773
-0.04	0.38478451345019027	0.48609045696773096
-0.03	0.38464809331364913	0.48993757437193525
-0.02	0.3845152153071013	0.4937833469741932
-0.01	0.3844250709840945	0.49762807975852164
0	0.3843059952253678	0.5014717211367348
0.01	0.3841608570579741	0.5053141016902664
0.02	0.3839619032253559	0.5091546794007376
0.03	0.38380515888252803	0.5129935976929718
0.04	0.3835627676674019	0.5168305069988802
0.05	0.3832470601146106	0.5206646095128349
0.06	0.38287726736645245	0.52449530031467
0.07	0.3825297148508632	0.5283222573128197
