x	kde	cdf
-4	0.00047793472734853845	0.00011919638017393563
-3.99	0.0004949457302465604	0.0001240603589215568
-3.98	0.0005124714875446117	0.00012909701059297902
-3.97	0.0005305252058095019	0.00013431154850756535
-3.96	0.0005491204045847752	0.00013970931960852697
-3.95	0.0005682709245277338	0.00014529580763321948
-3.94	0.0005879909357234888	0.00015107663636571345
-3.93	0.0006082949461737128	0.0001570575729733641
-3.92	0.0006291978104573214	0.00016324453142914366
-3.91	0.0006507147385602553	0.00016964357602142135
-3.9	0.0006728613048710846	0.0001762609249528712
-3.89	0.0006956534573390583	0.00018310295403015987
-3.88	0.0007191075267909248	0.00019017620044600652
-3.87	0.000743240236402615	0.0001974873666551832
-3.86	0.0007680687113217779	0.00020504332434600307
-3.85	0.0007936104884368652	0.00021285111850875664
-3.84	0.0008198835262884119	0.00022091797160256284
-3.83	0.000846906215117905	0.0002292512878220219
-3.82	0.000874697387049618	0.00023785865746502114
-3.81	0.0009032763264006495	0.0002467478614030097
-3.8	0.0009326627801142644	0.0002559268756550022
-3.79	0.0009628769683117081	0.00026540387606648264
-3.78	0.0009939395949574267	0.00027518724309443974
-3.77	0.001025871858632934	0.0002852855666995657
-3.76	0.0010586954634140963	0.0002957076513467346
-3.75	0.0010924326298471568	0.00030646252111473916
-3.74	0.0011271061060183934	0.000317559424916283
-3.73	0.0011627391787127409	0.00032900784182908255
-3.72	0.0011993556846564518	0.00034081748653900764
-3.71	0.001236980021839256	0.00035299831489604607
-3.7	0.001275637160911454	0.00036556052958385395
-3.69	0.001315352656651354	0.0003785145859036518
-3.68	0.0013561526594989266	0.00039187119767310143
-3.67	0.0013980639271513981	0.00040564134324087836
-3.66	0.0014411138362168342	0.0004198362716174379
-3.65	0.0014853303939217084	0.0004344675087226395
-3.64	0.0015307422498689576	0.00044954686375066094
-3.63	0.0015773787078427564	0.0004650864356527686
-3.62	0.0016252697376567405	0.0004810986197383263
-3.61	0.001674445987042383	0.0004975961143944945
-3.6	0.0017249387935743819	0.0005145919279250152
-3.59	0.001776780196630163	0.0005320993855084202
-3.58	0.001830002949380448	0.0005501321362759567
-3.57	0.0018846405308083	0.0005687041605096347
-3.56	0.001940727157753825	0.0005878297769605256
-3.55	0.0019982977969819162	0.0006075236502876512
-3.54	0.0020573881772703475	0.0006278007986176845
-3.53	0.002118034801515684	0.0006486766012255579
-3.52	0.002180274958854203	0.0006701668063362667
-3.51	0.0022441467367951135	0.0006922875390479218
-3.5	0.002309689033363195	0.0007150553093761845
-3.49	0.0023769415692478455	0.0007384870204201512
-3.48	0.0024459448999550834	0.0007625999766497777
-3.47	0.0025167404279592058	0.0007874118923147843
-3.46	0.002589370414850131	0.000812940899975107
-3.45	0.0026638779934723394	0.0008392055591527423
-3.44	0.0027403071800505257	0.0008662248651049119
-3.43	0.0028187028862971535	0.0008940182577184669
-3.42	0.002899110931496074	0.000922605630525182
-3.41	0.002981578054556045	0.0009520073398377473
-3.4	0.003066151926027019	0.0009822442140061617
-3.39	0.003152881160071882	0.0010133375627940314
-3.38	0.0032418153263848552	0.0010453091868743332
-3.37	0.003333004962047417	0.0010781813874440936
-3.36	0.0034265015833114467	0.001111976975957192
-3.35	0.003522357697298431	0.001146719283974677
-3.34	0.0036206268136023474	0.0011824321731315527
-3.33	0.003721363455782852	0.0012191400452190556
-3.32	0.003824623172734437	0.0012568678523812696
-3.31	0.003930462549915249	0.0012956411074247665
-3.3	0.004038939220419307	0.0013354858942397085
-3.29	0.004150111875872734	0.0013764288783308376
-3.28	0.004264040277135436	0.0014184973174565514
-3.27	0.004380785264785664	0.0014617190723737294
-3.26	0.004500408769366245	0.0015061226176864776
-3.25	0.004622973821367113	0.0015517370527958307
-3.24	0.004748544560919635	0.0015985921129479824
-3.23	0.004877186247174516	0.001646718180377885
-3.22	0.005008965267335391	0.001696146295544855
-3.21	0.00514394914531778	0.001746908168456769
-3.2	0.005282206550000786	0.0017990361900787892
-3.19	0.0054238073030394435	0.0018525634438223977
