x	kde	cdf
-4	0.000000027517268142653908	0.0000000005923934460489154
-3.99	0.00000004268813191565405	0.0000000009381702986618238
-3.98	0.00000006557286203747618	0.000000001471751356210704
-3.97	0.00000009973823981099661	0.0000000022870681546448494
-3.96	0.00000015021930753857135	0.0000000035206828945858076
-3.95	0.00000022403857111092843	0.000000005368955766909344
-3.94	0.0000003308719215704991	0.000000008111115831200195
-3.93	0.0000004838880356018639	0.000000012139836175021484
-3.92	0.0000007007872784636835	0.000000018001179835521373
-3.91	0.000001005062795175681	0.000000026446029016783955
-3.9	0.0000014274997203738517	0.000000038495306405572696
-3.89	0.000002007917476849901	0.00000005552140569527222
-3.88	0.0000027971443203339124	0.0000000793482233167283
-3.87	0.000003859192255512165	0.00000011237197418817036
-3.86	0.00000527357426374457	0.00000015770452874313165
-3.85	0.000007137675110184337	0.00000021934027781481007
-3.84	0.000009569053234968154	0.00000030234647759638127
-3.83	0.0000127075166014131	0.0000004130756283593781
-3.82	0.000016716782928074715	0.0000005593967038107987
-3.81	0.000021785508257730037	0.0000007509400131581929
-3.8	0.00002812745160222302	0.0000009993482260074737
-3.79	0.00003598054186495581	0.0000013185237459041734
-3.78	0.00004560463043216846	0.0000017248603492063195
-3.77	0.000057277751832397805	0.000002237445015827815
-3.76	0.00007129077720611867	0.0000028782143945500947
-3.75	0.00008794043037448642	0.00000367204960025011
-3.74	0.0001075207408511652	0.00000464679324685744
-3.73	0.00013031312626509854	0.000005833173945790801
-3.72	0.00015657541982144822	0.000007264626040063569
-3.71	0.00018653027601794043	0.000008976996097924715
-3.7	0.00022035348807526178	0.000011008132542737582
-3.69	0.00025816282169214546	0.000013397360515012231
-3.68	0.0003000080015048458	0.000016184850303906058
-3.67	0.00034586247160668367	0.00001941089401526166
-3.66	0.0003956174863959378	0.000023115111073166318
-3.65	0.00044907897461355734	0.00002733560818580337
-3.64	0.0005059674647743967	0.000032108123091744085
-3.63	0.0005659211763195605	0.00003746518338368894
-3.62	0.0006285021836609895	0.00004343531176783433
-3.61	0.000693205368031457	0.00005004230721560779
-3.6	0.0007594697030229859	0.00005730462774186914
-3.59	0.0008266912901383177	0.00006523489531602403
-3.58	0.0008942374826768073	0.00007383953713913734
-3.57	0.0009614614161581739	0.00008311857075362123
-3.56	0.001027716300967202	0.00009306553377538791
-3.55	0.001092368921102075	0.00010366755299841209
-3.54	0.0011548119092915344	0.00011490554266696564
-3.53	0.0012144745168395075	0.0001267545181433342
-3.52	0.0012708317482129797	0.00013918400914523707
-3.51	0.0013234118682576709	0.00015215855613476612
-3.5	0.0013718023997489827	0.0001656382740967143
-3.49	0.0014156548013930272	0.00017957946951687316
-3.48	0.00145468804791682	0.00019393529846351232
-3.47	0.0014886913270694166	0.00020865645588699595
-3.46	0.0015175260309467178	0.00022369188823482026
-3.45	0.0015411271624599732	0.0002389895229811319
-3.44	0.0015595042150209812	0.0002544970095639773
-3.43	0.0015727415270789297	0.000270162466512118
-3.42	0.00158099807292797	0.00028593522934189185
-3.41	0.0015845066330954561	0.00030176659330856994
-3.4	0.0015835722927259133	0.00031761054453680114
-3.39	0.0015785702410988421	0.0003334244726487231
-3.38	0.0015699428823231503	0.00034916985791796646
-3.37	0.0015581963065529356	0.0003648129262770303
-3.36	0.0015438962025030793	0.0003803252661667603
-3.35	0.001527663306793323	0.00039568440211500773
-3.34	0.0015101684780284572	0.00041087432086872215
-3.33	0.0014921274521206705	0.0004258859466449018
-3.32	0.0014742952834758797	0.00044071756238600975
-3.31	0.0014574604119372693	0.0004553751736345381
-3.3	0.0014424382286655963	0.00046987281070339567
-3.29	0.0014300639578210376	0.0004842327632551192
-3.28	0.0014211846368925207	0.0004984857393784701
-3.27	0.0014166499762098001	0.0005126709390385057
-3.26	0.0014173019128402077	0.0005268360297232304
-3.25	0.0014239627458100712	0.0005410370105911419
-3.24	0.0014374218430954955	0.0005553379507880027
-3.23	0.0014584210360371207	0.0005698105881187767
-3.22	0.0014876389503477069	0.0005845337760839851
-3.21	0.0015256746499294647	0.0005995927704281625
-3.2	0.0015730310763638052	0.0006150783506656515
-3.19	0.0016300988421532887	0.0006310857772834088
-3.18	0.0016971409730711282	0.0006477135911205725
-3.17	0.0017742791931816824	0.00066506226740073
-3.16	0.0018614823094991056	0.0006832327426713811
-3.15	0.001958557190652396	0.0007023248381788701
-3.14	0.0020651427571036145	0.0007224356077731146
-3.13	0.0021807073221826634	0.0007436576422166139
-3.12	0.002304549555066472	0.0007660773648114965
-3.11	0.00243580328736955	0.0007897733557044098
-3.1	0.0025734463581846482	0.0008148147442924189
-3.09	0.002716313686762986	0.0008412597110576962
-3.08	0.002863114770541965	0.0008691541420857596
-3.07	0.003012455816906338	0.0008985304815568291
-3.06	0.0031628667140632	0.0009294068295874024
-3.05	0.003312833011718578	0.0009617863347136448
-3.04	0.0034608329977380363	0.0009956569316411283
-3.03	0.0036053798067142927	0.001030991475056506
-3.02	0.0037450682690146147	0.001067748318586349
-3.01	0.003878625900115693	0.001105872383597778
-3	0.004004967044706889	0.0011452967546658542
-2.99	0.004123248743859851	0.001185944826487804
-2.98	0.004232926413916033	0.0012277330103221947
-2.97	0.004333806951380163	0.0012705739865226454
-2.96	0.004426096457309256	0.0013143804637078872
-2.95	0.004510439461814635	0.0013590693753670812
-2.94	0.004587946379745912	0.00140456641259961
-2.93	0.0046602059925369655	0.0014508107591224857
-2.92	0.004729280066530037	0.00149775986398439
-2.91	0.004797677803992173	0.0015453940612304225
-2.9	0.0048683086744352715	0.001593720826768889
-2.89	0.004944413258367032	0.001642778453416628
-2.88	0.0050294729934824015	0.0016926389275973223
-2.87	0.0051271010608167095	0.0017434098067702134
-2.86	0.005240917984565457	0.0017952349257772098
-2.85	0.00537441673544311	0.001848293802259457
-2.84	0.0055308231183210654	0.0019027996643761875
-2.83	0.005712957899895517	0.001958996085536068
-2.82	0.005923107425454205	0.0020171522772129556
-2.81	0.006162909351559514	0.0020775571581484248
-2.8	0.0064332595852184165	0.0021405123821654675
-2.79	0.006734245606130986	0.002206324563444642
-2.78	0.007065110123050022	0.0022752969839778523
-2.77	0.0074242475660773475	0.0023477211003248965
-2.76	0.0078092343434707605	0.002423868184010913
-2.75	0.008216892194883698	0.002503981431184287
-2.74	0.00864338244501954	0.0025882688627424304
-2.73	0.009084327578770696	0.0026768973071103815
-2.72	0.009534955377473661	0.0027699877159748044
-2.71	0.009990259911870835	0.0028676120107444746
-2.7	0.010445172998596746	0.0029697915968039394
-2.69	0.01089473929804127	0.0030764976163346956
-2.68	0.011334288059235023	0.0031876529411836332
-2.67	0.011759594596780727	0.003303135837504511
-2.66	0.012167024912390436	0.003422785166179382
-2.65	0.012553657449034642	0.0035464069198230534
-2.64	0.012917376790509921	0.0036737818409691893
-2.63	0.01325693519235977	0.0038046738193258304
-2.62	0.013571979141877268	0.003938838731214984
-2.61	0.013863039670234467	0.004076033363752851
-2.6	0.014131486831872453	0.004216024061904863
-2.59	0.014379450553054942	0.004358594749593425
-2.58	0.014609711835327863	0.004503554007023225
-2.57	0.01482556996175135	0.004650740934712478
-2.56	0.01503069276310235	0.004800029598509623
-2.55	0.015228958027300447	0.004951331925948544
-2.54	0.015424294663652142	0.005104599008224185
-2.53	0.015620532181825094	0.005259820848434886
-2.52	0.01582126637791105	0.00541702467951228
-2.51	0.016029747857436865	0.005576272048342165
-2.5	0.016248798249642125	0.0057376549203778165
-2.49	0.01648075681852651	0.005901291097085898
-2.48	0.01672745784082826	0.0060673192540114185
-2.47	0.01699023681511041	0.006235893899302224
-2.46	0.017269961511470023	0.0064071805226031
-2.45	0.01756708227054505	0.006581351155867803
-2.44	0.017881694971727646	0.006758580506220244
-2.43	0.018213609807179613	0.00693904275317155
-2.42	0.018562419435460262	0.0071229090354673575
-2.41	0.018927561179068783	0.007310345593534246
-2.4	0.019308369530828047	0.007501512487793062
-2.39	0.01970411714219888	0.007696562785135425
-2.38	0.020114044444957718	0.007895642097527526
-2.37	0.02053737986380697	0.008098888367489418
-2.36	0.020973353994928678	0.008306431822263387
-2.35	0.0214212119913665	0.008518395057072716
-2.34	0.02188022862178787	0.00873489325195902
-2.33	0.02234973005062812	0.008956034569773398
-2.32	0.02282912540402004	0.009181920818877948
-2.31	0.023317949786451228	0.009412648488030114
-2.3	0.023815918793934212	0.009648310269570515
-2.29	0.024322992944361296	0.009888997179283952
-2.28	0.024839449014644747	0.010134801358119783
-2.27	0.025365954195119035	0.010385819605113403
-2.26	0.025903638339406298	0.010642157646402266
-2.25	0.026454159424183825	0.010903935096812093
-2.24	0.02701975758856146	0.011171291022598827
-2.23	0.02760329369031431	0.011444389970260784
-2.22	0.028208269055300536	0.011723428289323738
-2.21	0.028838823860940447	0.012008640547622539
-2.2	0.0294997122622654	0.012300305815470647
-2.19	0.030196252865361626	0.012598753578833381
-2.18	0.030934253466921368	0.012904369029376864
-2.17	0.03171990916564046	0.013217597469453491
-2.16	0.032559673124344525	0.013538947561960104
-2.15	0.033460099570643595	0.013868993149159119
-2.14	0.034427659226084276	0.014208373363134873
-2.13	0.035468528382005565	0.014557790757201533
-2.12	0.036588354371981456	0.014918007206985816
-2.11	0.03779200222376556	0.015289837367180394
-2.1	0.03908328971314944	0.0156741395297149
-2.09	0.040464720700462004	0.016071803814526796
-2.08	0.04193722924071291	0.016483737736139658
-2.07	0.04349994920071403	0.01691084932582679
-2.06	0.04515002565300751	0.017354028144879116
-2.05	0.04688248483161131	0.017814124690740077
-2.04	0.048690178675629636	0.018291928862969067
-2.03	0.050563817799487674	0.018788148306541654
-2.02	0.05249210308444556	0.01930338757135095
-2.01	0.05446196109783941	0.01983812910481568
-2	0.05645888246980138	0.020392717116945076
-1.99	0.058467355578121834	0.0209673453150079
-1.98	0.0604713809011081	0.02156204939345605
-1.97	0.06245504475337543	0.02217670498459741
-1.96	0.064403125398596	0.0228110315330507
-1.95	0.06630170028328036	0.02346460226427032
-1.94	0.06813872081985484	0.024136860091517096
-1.93	0.06990452109614183	0.02482713896769666
-1.92	0.0715922292596212	0.025534689862080188
-1.91	0.0731980550765719	0.026258710251255694
-1.9	0.07472143404709244	0.026998375781446406
-1.89	0.0761650170167249	0.02775287260477876
-1.88	0.07753450384559142	0.028521428828999384
-1.87	0.07883832964057291	0.029303343555529476
-1.86	0.0800872215372928	0.030098012113918902
-1.85	0.08129365227189311	0.03090494632321954
-1.84	0.08247122314253957	0.03172378890681022
-1.83	0.08363401292949664	0.03255432153519583
-1.82	0.08479593064174085	0.033396466345764216
-1.81	0.0859701085552202	0.034250281162347136
-1.8	0.08716836811675262	0.035115948984552996
-1.79	0.08840078533829629	0.035993762614319594
-1.78	0.08967537489055077	0.036884105517248945
-1.77	0.09099790390277336	0.037787430167731825
-1.76	0.09237183817535789	0.038704235195241805
-1.75	0.0937984157318831	0.039635042636684936
-1.74	0.09527683586501305	0.04058037651410013
-1.73	0.09680454638225672	0.04154074381011707
-1.72	0.09837760776831966	0.04251661871946538
-1.71	0.09999111042250881	0.04350843082806524
-1.7	0.10163961985286858	0.04451655762543817
-1.69	0.10331762449970477	0.04554132150316172
-1.68	0.10501996150318053	0.04658299114139235
-1.67	0.10674219705667487	0.047641786944744254
-1.66	0.10848093991982544	0.04871788996439114
-1.65	0.11023406922019456	0.04981145354122267
-1.64	0.112000860949159	0.050922616731902674
-1.63	0.11378200169601295	0.052051518443646805
-1.62	0.11557948328885717	0.053198311113739696
-1.61	0.11739637816779896	0.05436317273644256
-1.6	0.11923650241661517	0.05554631607298391
-1.59	0.12110398116119554	0.05674799398809889
-1.58	0.12300273905906085	0.057968500043777405
-1.57	0.12493594624044661	0.05920816374691873
-1.56	0.12690545658867855	0.06046734018506831
-1.55	0.12891127989804851	0.06174639417843166
-1.54	0.13095113150733453	0.06304567950445
-1.53	0.13302010191401392	0.06436551418455576
-1.52	0.1351104843047096	0.06570615322787926
-1.51	0.1372117898735053	0.06706776056854243
-1.5	0.13931096956376604	0.06845038217813257
-1.49	0.14139284712113723	0.06985392245430072
-1.48	0.1434407530425161	0.07127812595962182
-1.47	0.14543733332550385	0.07272256640208596
-1.46	0.14736549215951178	0.07418664441250354
-1.45	0.14920941514359562	0.07566959520039263
-1.44	0.15095561042869887	0.07717050658658445
-1.43	0.15259390028010986	0.07868834725639633
-1.42	0.15411829551717535	0.08022200439777732
-1.41	0.15552769028666455	0.08177032923426049
-1.4	0.15682632441072156	0.08333218838224951
-1.39	0.15802397445470392	0.08490651850106451
-1.38	0.1591358516614897	0.08649238139854097
-1.37	0.160182203706043	0.08808901662956589
-1.36	0.1611876363927062	0.0896958886906333
-1.35	0.1621801894789959	0.09131272616655088
-1.34	0.16319021640073314	0.0929395506077922
-1.33	0.16424912965598612	0.09457669347806094
-1.32	0.16538808116222797	0.09622480017091628
-1.31	0.16663664959902572	0.09788482080506677
-1.3	0.16802160456427184	0.0995579882211193
-1.29	0.16956581067825685	0.10124578427086668
-1.28	0.17128732428489601	0.10294989607192956
-1.27	0.17319872210556514	0.10467216436244224
-1.26	0.17530668624234616	0.10641452641014312
-1.25	0.17761185449817254	0.10817895609694152
-1.24	0.18010893021569635	0.10996740381489889
-1.23	0.18278703271252975	0.1117817386842287
-1.22	0.1856302586554989	0.11362369535880365
-1.21	0.18861841684170072	0.1154948273461905
-1.2	0.19172789401998255	0.11739646836722634
-1.19	0.19493260749748115	0.11932970284467673
-1.18	0.19820500100312494	0.1212953461696065
-1.17	0.20151704312163268	0.12329393497152082
-1.16	0.20484119196599632	0.1253257272322128
-1.15	0.20815129499777732	0.1273907117456848
-1.14	0.21142339845260738	0.12948862614327886
-1.13	0.21463644620641986	0.13161898247495324
-1.12	0.21777285279231495	0.1337810991608484
-1.11	0.22081893947751197	0.13597413799600844
-1.1	0.22376522582332103	0.13819714479829484
-1.09	0.22660657210646773	0.14044909222893562
-1.08	0.22934217060685527	0.1427289232822235
-1.07	0.23197538634810655	0.14503559393374937
-1.06	0.2345134506974277	0.14736811345620845
-1.05	0.23696701452482957	0.1497255809618946
-1.04	0.2393495715294069	0.15210721681698255
-1.03	0.24167676687763198	0.15451238770097056
-1.02	0.24396561133999786	0.15694062426098646
-1.01	0.24623362639266858	0.15939163053886807
-1	0.2484979508844803	0.161865284629574
-0.99	0.25077444438556434	0.1643616303587808
-0.98	0.2530768257220394	0.1668808601367973
-0.97	0.25541588696818474	0.1694232895413199
-0.96	0.2577988228924615	0.17198932458477614
-0.95	0.2602287132425366	0.17457942301089488
-0.94	0.2627041901828904	0.17719405131572408
-0.93	0.2652193157421817	0.179833639476051
-0.92	0.2677636845730821	0.18249853557055679
